"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"model.nlogox"
"E1-shock-decomposition"
"07/25/2026 15:08:26:337 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","fertilizer-shock","fuel-shock","panic-rate","government-intervention?","[step]","bullwhip-ratio-farmer","bullwhip-ratio-retailer","[food-security-index] of one-of governments","[demand] of one-of consumers"
"254","0.627","1","1.02","false","39","97.6483434838663","23.00584527192046","0.31413698856451383","46.26532308901662"
"255","0.627","1","1.02","false","39","35.977561425691334","19.806949508520372","0.3376346843868936","64.68689550467155"
"254","0.627","1","1.02","false","40","97.04639995169535","22.842564123871917","0.31413698856451383","44.06674172789441"
"255","0.627","1","1.02","false","40","36.4711948728143","20.94061427534049","0.3151038073730079","51.962975968542345"
"254","0.627","1","1.02","false","41","96.88404842264363","23.82387122327747","0.31358980179846285","46.01751024457837"
"255","0.627","1","1.02","false","41","37.25169340272773","20.847896345307223","0.33188701458876957","46.80107536898337"
"254","0.627","1","1.02","false","42","95.44198332208708","23.68345712818407","0.4703398017984629","42.192493312107146"
"255","0.627","1","1.02","false","42","37.305397861345405","21.117513636806297","0.4886370145887696","44.635124476518754"
"254","0.627","1","1.02","false","43","95.74253004992373","24.1604464040382","0.4703398017984629","45.15981222760545"
"255","0.627","1","1.02","false","43","37.41128597261817","21.194971927823396","0.4170880349751265","58.17958851557217"
"254","0.627","1","1.02","false","44","95.6518545453661","24.922382413924645","0.4703398017984629","44.884640992762705"
"255","0.627","1","1.02","false","44","34.57439969546416","20.157806647894475","0.41602012684153816","71.19975613970038"
"254","0.627","1","1.02","false","45","103.14026991910922","24.90124993401679","0.3404034710796522","53.96944611707632"
"254","0.627","1","1.02","false","46","99.56853011819484","24.50331036950228","0.3404034710796522","38.62879943330046"
"255","0.627","1","1.02","false","45","33.67893732645951","20.00369351189387","0.34110933365603957","40.03122555057929"
"254","0.627","1","1.02","false","47","100.28576660548833","24.814002186898342","0.49715347107965224","49.77159528539421"
"255","0.627","1","1.02","false","46","32.461514450652906","19.71457740507992","0.34110933365603957","38.58635462367876"
"254","0.627","1","1.02","false","48","100.9396962089811","26.443556768323774","0.49715347107965224","50.503550770424496"
"255","0.627","1","1.02","false","47","30.07690797612765","19.177317272159115","0.3257120680760762","76.59704362879812"
"254","0.627","1","1.02","false","49","101.14296176437392","26.31527515372644","0.3405489322494939","53.29630584283872"
"255","0.627","1","1.02","false","48","30.184352860225193","19.175266394583552","0.3257120680760762","50.05966631817124"
"254","0.627","1","1.02","false","50","95.4225834601187","24.742853923410227","0.3405489322494939","65.78183032516509"
"255","0.627","1","1.02","false","49","30.279010992603975","19.39007432936254","0.4824620680760762","44.70173575295313"
"254","0.627","1","1.02","false","51","86.17236505468318","23.421068351628982","0.3135","68.52156852357152"
"255","0.627","1","1.02","false","50","29.197376059538456","18.63364274663731","0.6069486514439786","35.36968246131893"
"254","0.627","1","1.02","false","52","85.78125412965309","23.62078203112002","0.3135","56.74579458486697"
"255","0.627","1","1.02","false","51","28.12446669461448","18.664061496461798","0.4746844337443166","67.07353104725112"
"255","0.627","1","1.02","false","52","28.537262121939435","18.610102023367112","0.4760227833991389","56.20030278527049"
"254","0.627","1","1.02","false","53","86.29351373697698","24.148989300863303","0.3631896556981875","52.23574451571403"
"255","0.627","1","1.02","false","53","28.83962291153541","18.939000362935403","0.4760227833991389","54.84903150077085"
"254","0.627","1","1.02","false","54","86.8332299709601","24.62653120164412","0.5199396556981875","49.273768733137025"
"255","0.627","1","1.02","false","54","29.097424918250223","18.957218040671748","0.4760227833991389","47.94628348769358"
"255","0.627","1","1.02","false","55","28.461191705150014","18.405583573070338","0.4445543908039493","38.04828359616094"
"254","0.627","1","1.02","false","55","90.45083377554896","24.901837129430785","0.37931071434437114","38.88913021489037"
"255","0.627","1","1.02","false","56","24.643844266730422","16.06380367224269","0.6013043908039494","19.525396614830456"
"254","0.627","1","1.02","false","56","89.78161544078748","24.64699678364358","0.3738134692141337","56.77889316260045"
"255","0.627","1","1.02","false","57","24.04473873330053","15.927741751168268","0.6013043908039494","37.253429047963735"
"254","0.627","1","1.02","false","57","85.87735567081036","23.918495379138733","0.369343922258268","36.29554284446792"
"255","0.627","1","1.02","false","58","24.07697148651883","16.03152299004356","0.6013043908039494","58.688822174686244"
"254","0.627","1","1.02","false","58","86.40135560230158","24.18057758307326","0.369343922258268","49.49698760458143"
"255","0.627","1","1.02","false","59","25.32755043884939","15.878365405070905","0.39038572467849025","42.15721389152434"
"254","0.627","1","1.02","false","59","76.79837379723473","22.97785548538119","0.3465866680356249","74.37898826206906"
"255","0.627","1","1.02","false","60","24.855905598357296","15.693150869638758","0.39038572467849025","65.44143571075652"
"254","0.627","1","1.02","false","60","79.36773101311292","22.66255527925734","0.31949834632857693","58.421959575019464"
"255","0.627","1","1.02","false","61","24.45580809655886","15.784111702913311","0.3195195332562408","66.54723683785052"
"254","0.627","1","1.02","false","61","79.09770152272768","22.865442431497268","0.31949834632857693","43.84096585817254"
"255","0.627","1","1.02","false","62","24.68835700402262","15.885541834884155","0.3195195332562408","52.023146555411095"
"254","0.627","1","1.02","false","62","79.48062656017095","22.837397996738854","0.31949834632857693","47.956737583229476"
"255","0.627","1","1.02","false","63","24.746975860842277","16.038828594976128","0.37585138172655985","43.89535731191655"
"254","0.627","1","1.02","false","63","77.77859186128939","22.350725813736602","0.3741599405815334","39.025568016004236"
"255","0.627","1","1.02","false","64","24.77806870222689","16.234752497215055","0.37585138172655985","52.05795669483131"
"254","0.627","1","1.02","false","64","72.34734432415746","21.046447376466425","0.5309099405815334","30.539431354735164"
"255","0.627","1","1.02","false","65","26.137866455101427","16.874557835867208","0.3318790804315157","49.12074470451204"
"254","0.627","1","1.02","false","65","71.97983358740423","21.229901103636394","0.5309099405815334","55.144906532488605"
"254","0.627","1","1.02","false","66","74.74740398835227","22.241134119387418","0.3396039333332444","61.48277426163558"
"255","0.627","1","1.02","false","66","25.982370444809384","16.79866095809126","0.3318790804315157","43.94486751341392"
"254","0.627","1","1.02","false","67","74.59152014128827","22.17605253615047","0.31553299018374426","45.53373873843968"
"255","0.627","1","1.02","false","67","26.208089012556687","17.046057488922774","0.3318790804315157","49.284753039481494"
"254","0.627","1","1.02","false","68","71.84578269072432","21.585538696795982","0.31553299018374426","34.774610532909165"
"255","0.627","1","1.02","false","68","26.371159115800975","17.152046575197826","0.4773883642662649","55.438846755174694"
"254","0.627","1","1.02","false","69","68.43852694195837","20.559292703920786","0.4440612058209693","67.53421037345959"
"255","0.627","1","1.02","false","69","26.872303213444397","17.219746773325152","0.34341932422778093","49.6446442559903"
"254","0.627","1","1.02","false","70","68.63784878398175","20.66557843540092","0.3988321185597167","46.420616503049594"
"255","0.627","1","1.02","false","70","26.465692719726476","17.202831980929872","0.4285441613695267","39.73393833790138"
"254","0.627","1","1.02","false","71","70.02028926639646","20.979351301247803","0.4304448250079253","52.261208525191876"
"255","0.627","1","1.02","false","71","26.11767203756012","17.06981496621459","0.4285441613695267","37.41481458697146"
"254","0.627","1","1.02","false","72","69.51148677768509","20.82560047850984","0.37561683211970953","57.01192643310709"
"255","0.627","1","1.02","false","72","26.328977895489874","17.522622002850493","0.4285441613695267","52.10228287919012"
"254","0.627","1","1.02","false","73","68.73859282038626","21.200429094976926","0.3223438676795898","42.04545411976255"
"255","0.627","1","1.02","false","73","26.6809851962692","17.245386392643272","0.36884799894286696","63.61175741125002"
"254","0.627","1","1.02","false","74","68.81826183312023","21.4113140765048","0.31396528282363567","46.225556980246004"
"255","0.627","1","1.02","false","74","25.958356470964148","16.873072372084014","0.5011618528426153","68.4638980049607"
"254","0.627","1","1.02","false","75","69.05057076059806","21.68966771750175","0.47071528282363573","46.82262779687486"
"255","0.627","1","1.02","false","75","26.139231696096516","16.85696020501524","0.5011618528426153","48.18751115800671"
"254","0.627","1","1.02","false","76","69.8492560455487","22.44547747274553","0.3637688548181914","63.30551618747631"
"255","0.627","1","1.02","false","76","25.170020660517903","17.17523885466284","0.36121902571310344","71.37404477975852"
"254","0.627","1","1.02","false","77","68.56773268426751","21.967288963238104","0.45340255305472393","38.00457578862618"
"255","0.627","1","1.02","false","77","24.597003230592076","16.903041038828842","0.34526036322416354","34.78616869660652"
"254","0.627","1","1.02","false","78","68.77548253780469","22.229366682688006","0.472455449163433","46.52137178365528"
"255","0.627","1","1.02","false","78","24.582284532059056","17.067405619491925","0.34526036322416354","56.47358745645153"
"254","0.627","1","1.02","false","79","67.93940672526344","21.853348286411933","0.472455449163433","39.52599264118114"
"255","0.627","1","1.02","false","79","24.513594516924027","17.58968559059979","0.31559475499709433","56.60568373128834"
"254","0.627","1","1.02","false","80","67.38629406546386","21.71939283193585","0.41825717319746064","42.139484168246575"
"255","0.627","1","1.02","false","80","24.522605424170013","17.474589906844727","0.47234475499709433","42.66252614142051"
"254","0.627","1","1.02","false","81","65.3135765966978","21.010355257957706","0.41825717319746064","32.10050424910192"
"255","0.627","1","1.02","false","81","24.38392602512357","17.452752611135605","0.5744468706488925","39.71253875597098"
"254","0.627","1","1.02","false","82","60.12394318386001","19.304604672578556","0.35611821934108645","74.19702295384417"
"255","0.627","1","1.02","false","82","24.256170948812358","17.244975163159317","0.7311968706488926","62.232175391816"
"254","0.627","1","1.02","false","83","58.90587773495279","19.80439148082977","0.3183225241456444","63.84186056627769"
"255","0.627","1","1.02","false","83","26.38186363211234","17.254713999339618","0.5086985618770548","45.539089977682394"
"254","0.627","1","1.02","false","84","58.55633265362614","19.839013626626926","0.3184106731768263","58.026662746133134"
"255","0.627","1","1.02","false","84","26.256677291533215","17.253338260616804","0.5086985618770548","40.10997346476921"
"254","0.627","1","1.02","false","85","57.029828922367386","19.473333624458427","0.4751606731768263","34.49995005326175"
"255","0.627","1","1.02","false","85","26.439810963112535","17.430310354241527","0.5086985618770548","49.9359961805051"
"254","0.627","1","1.02","false","86","57.27387518713852","19.854795453780458","0.5143998546606088","48.42016746257388"
"255","0.627","1","1.02","false","86","26.5444742163401","18.052719657736105","0.5086985618770548","56.330819726362925"
"254","0.627","1","1.02","false","87","57.02583924379406","19.61400263388586","0.4330213978181145","60.594615123596995"
"255","0.627","1","1.02","false","87","26.7741523550556","18.037965021110747","0.35203089702123935","48.01953256682709"
"254","0.627","1","1.02","false","88","57.01495403952324","19.852122444452274","0.4445386937754787","48.761223545404626"
"255","0.627","1","1.02","false","88","26.920552894337973","17.835543166076622","0.35203089702123935","66.11496566738063"
"254","0.627","1","1.02","false","89","55.543756945143976","19.481593901542688","0.4445386937754787","34.157038085176175"
"255","0.627","1","1.02","false","89","26.467869109941322","17.791237205854795","0.32043160634904577","64.88157538298347"
"254","0.627","1","1.02","false","90","53.56007030939984","19.66103591649582","0.3265652020532178","67.42848979947196"
"255","0.627","1","1.02","false","90","26.645442109819747","17.94395818972565","0.32043160634904577","52.916426606511216"
"255","0.627","1","1.02","false","91","26.667720761261183","18.037004082907952","0.3509848566150094","59.19756204291675"
"254","0.627","1","1.02","false","91","53.379899684766684","19.56417476342904","0.34332739983290295","43.18941852756187"
"255","0.627","1","1.02","false","92","26.737859548591278","18.159979654852144","0.5077348566150094","44.94973280587258"
"254","0.627","1","1.02","false","92","52.11719473855073","19.249318123523157","0.4638872502807193","34.37616727137122"
"255","0.627","1","1.02","false","93","30.396046997043342","18.62107547576088","0.3474095245401882","45.30337554105879"
"254","0.627","1","1.02","false","93","51.84388750039851","19.069335782895767","0.4638872502807193","59.0576601719417"
"255","0.627","1","1.02","false","94","30.573030783664876","18.616846342361242","0.3474095245401882","53.20481186348679"
"254","0.627","1","1.02","false","94","52.06188375268687","19.25712689908959","0.5293168896128895","50.78004939216106"
"255","0.627","1","1.02","false","95","30.496043951099967","18.653352369193545","0.3474095245401882","41.73810534073727"
"254","0.627","1","1.02","false","95","51.6669830743842","19.32486650366059","0.5534384531653562","41.593305440601114"
"255","0.627","1","1.02","false","96","30.657467925282315","18.679944953123265","0.3474095245401882","53.62392050331179"
"254","0.627","1","1.02","false","96","51.47002481959014","19.449717194097868","0.5644973027233782","43.519973325215375"
"255","0.627","1","1.02","false","97","30.623996377833663","18.979009979549087","0.3491014019215605","54.73354606607073"
"254","0.627","1","1.02","false","97","53.20018327868365","19.762869189306354","0.3292257366059106","43.09303649832984"
"255","0.627","1","1.02","false","98","32.35624461251916","19.05459553312683","0.3491014019215605","45.739542463535244"
"254","0.627","1","1.02","false","98","52.24602762112597","19.37129706174926","0.3292257366059106","35.30180450231868"
"255","0.627","1","1.02","false","99","32.15928757190763","19.018202631221868","0.3491014019215605","39.864483240712985"
"254","0.627","1","1.02","false","99","52.09335525905671","19.43676382951613","0.4305832954081815","57.688576380433965"
"255","0.627","1","1.02","false","100","29.867658083755973","17.56571117622247","0.3491014019215605","21.026178224882536"
"254","0.627","1","1.02","false","100","51.63552405262295","19.243232757383","0.5012657812226641","38.572438550881124"
"255","0.627","1","1.02","false","101","29.798114427237778","17.430159915209728","0.3909946160620671","41.18117456077927"
"254","0.627","1","1.02","false","101","51.74589091833131","19.256799922187454","0.349871762476302","45.57176072832806"
"255","0.627","1","1.02","false","102","28.953685377652455","16.855184580934083","0.48064872337862063","70.9784358567617"
"254","0.627","1","1.02","false","102","52.26506291267468","19.411570480564432","0.349871762476302","44.81408168161731"
"255","0.627","1","1.02","false","103","29.697152706321955","16.811349731611706","0.3812825566304295","45.19966290586343"
"254","0.627","1","1.02","false","103","48.69364282264723","18.068710981955856","0.31837139070045095","76.50352152565358"
"255","0.627","1","1.02","false","104","29.64563053064291","16.770986648493153","0.32427635084018575","45.10335162637437"
"254","0.627","1","1.02","false","104","48.80958796996319","18.38187765601778","0.31837139070045095","45.584681685744144"
"255","0.627","1","1.02","false","105","29.49577064516574","16.644642285231892","0.32427635084018575","39.46160263923043"
"254","0.627","1","1.02","false","105","48.72970960340855","18.53017613692016","0.3298093945857878","54.288746650481265"
"255","0.627","1","1.02","false","106","29.584807650765367","16.626127856471776","0.31494154071273145","45.57447371062506"
"254","0.627","1","1.02","false","106","47.761463147292126","18.17006637093499","0.4865593945857878","65.54760077233698"
"255","0.627","1","1.02","false","107","29.621281205109934","16.731993685113032","0.3203159748903702","53.74214168810899"
"254","0.627","1","1.02","false","107","54.205273257826946","19.147407145009318","0.3476032956294141","50.60167290378576"
"255","0.627","1","1.02","false","108","29.66051069599549","16.564615222444818","0.332033077161416","37.62023627921566"
"254","0.627","1","1.02","false","108","54.23930765158073","19.15086547984234","0.3476032956294141","44.10517599523254"
"255","0.627","1","1.02","false","109","28.476501944220576","15.971426026218035","0.332033077161416","26.108227562108183"
"254","0.627","1","1.02","false","109","53.20416469935748","18.89443473387717","0.42166693282706197","34.089893365978966"
"255","0.627","1","1.02","false","110","28.531350794057325","15.941766862476346","0.332033077161416","43.919071935995134"
"254","0.627","1","1.02","false","110","53.39139128801476","18.90704812269388","0.42166693282706197","48.83534183590242"
"255","0.627","1","1.02","false","111","28.530750742747458","16.000440552443514","0.33137207582438","51.0093322381022"
"254","0.627","1","1.02","false","111","53.57132830973132","18.94819692803654","0.4061207447142692","48.44303854103273"
"255","0.627","1","1.02","false","112","28.56027626819519","16.08699874031485","0.48812207582438005","43.08517992428304"
"254","0.627","1","1.02","false","112","53.698455888024675","18.771112606473466","0.4061207447142692","62.1953266272041"
"255","0.627","1","1.02","false","113","28.526969747286337","16.134353713983685","0.48812207582438005","46.14035971284983"
"254","0.627","1","1.02","false","113","53.881204857660954","18.780285499557273","0.4061207447142692","48.67721324139703"
"255","0.627","1","1.02","false","114","28.55213091910289","16.512563207151793","0.3789886480221738","46.72660702338875"
"254","0.627","1","1.02","false","114","53.88255770366074","19.04623603074325","0.3263948932422045","49.11418973954849"
"255","0.627","1","1.02","false","115","29.048469000156043","16.50820843945369","0.3209825296541307","53.92297489443858"
"254","0.627","1","1.02","false","115","53.53984274267113","18.895760080924774","0.314859951453431","59.139708949265646"
"255","0.627","1","1.02","false","116","29.177070803183124","16.647118793445294","0.3209825296541307","52.6093036949219"
"254","0.627","1","1.02","false","116","53.72191669751886","19.067738228077822","0.471609951453431","48.89170512632659"
"255","0.627","1","1.02","false","117","29.27111376335516","16.761687919446253","0.3328816737599815","54.72535922241843"
"254","0.627","1","1.02","false","117","53.85450389423291","19.19306201147526","0.471609951453431","53.03634146231509"
"255","0.627","1","1.02","false","118","29.385762620501993","16.802428882652226","0.4544257324854488","47.02922238129521"
"254","0.627","1","1.02","false","118","54.01779877326796","19.33273285891539","0.36261402192303677","57.20544427690649"
"255","0.627","1","1.02","false","119","28.93898656338347","16.679462086560896","0.4510921866641438","35.405581945261304"
"254","0.627","1","1.02","false","119","53.392422007568484","19.271664546739757","0.4185111680359723","61.62374029725352"
"255","0.627","1","1.02","false","120","28.612919902955483","16.578429711954794","0.4510921866641438","35.87410846650054"
"254","0.627","1","1.02","false","120","53.42398688736661","19.38316334138992","0.4185111680359723","48.80210199449074"
"255","0.627","1","1.02","false","121","29.366316159703317","16.730942109152863","0.31858815769808174","64.8688926089109"
"254","0.627","1","1.02","false","121","52.75993575043835","19.628166481228785","0.3259602270138709","38.013206583162514"
"255","0.627","1","1.02","false","122","29.39248502768261","16.676862945699355","0.31858815769808174","42.75038436875974"
"254","0.627","1","1.02","false","122","52.709887709816684","19.608234270167216","0.3461656411219969","44.677162202037735"
"255","0.627","1","1.02","false","123","29.36368297922317","16.722667063449904","0.4683653954018048","58.88322560104953"
"254","0.627","1","1.02","false","123","52.65530394598211","19.755526684046362","0.41349082728780295","53.4319786614425"
"255","0.627","1","1.02","false","124","29.275383475391905","16.758500983067233","0.6251153954018047","60.42123867419712"
"254","0.627","1","1.02","false","124","51.64457961440644","19.39902202585884","0.32393667171174634","70.70373137569457"
"255","0.627","1","1.02","false","125","31.19022048648415","16.765130832537626","0.3450708387963186","61.650466242685496"
"254","0.627","1","1.02","false","125","51.00057843379362","19.288935650675967","0.33484362987985794","62.72583387435919"
"255","0.627","1","1.02","false","126","31.338224447419723","16.898895176919968","0.3450708387963186","52.26199405327841"
"254","0.627","1","1.02","false","126","47.867985051896845","18.196941563084522","0.3667747485610808","21.226850598036144"
"254","0.627","1","1.02","false","127","47.62839655599394","18.19612077334991","0.4612141376677239","39.50172727948444"
"255","0.627","1","1.02","false","127","31.37516023463573","16.98017469892175","0.3450708387963186","43.418513299821285"
"255","0.627","1","1.02","false","128","31.204763617716786","17.42405332263381","0.3450708387963186","62.15057394405911"
"254","0.627","1","1.02","false","128","47.15443087778239","18.112478625973164","0.6179641376677238","63.03207164334199"
"255","0.627","1","1.02","false","129","29.73688994800707","16.62492491363643","0.3294201771932705","77.28139209837305"
"254","0.627","1","1.02","false","129","47.234442305532156","18.076223672152484","0.5465290410871769","44.464430704124936"
"255","0.627","1","1.02","false","130","29.535188423145897","16.587467720604888","0.4861701771932705","38.00101722523229"
"254","0.627","1","1.02","false","130","47.2827535597723","18.21960848447526","0.5465290410871769","48.125373096486385"
"255","0.627","1","1.02","false","131","29.54245062375878","16.714084705849647","0.4861701771932705","49.280583316829286"
"254","0.627","1","1.02","false","131","47.05471372499046","18.081613112781522","0.5465290410871769","39.53318991134419"
"255","0.627","1","1.02","false","132","29.333583681732193","16.618129289890817","0.4861701771932705","37.07450289350703"
"254","0.627","1","1.02","false","132","47.08240510451889","18.206763331603852","0.5018953016851914","55.65372274601924"
"255","0.627","1","1.02","false","133","29.456886103689527","16.6181318563358","0.5040571933401697","50.14295338475546"
"254","0.627","1","1.02","false","133","46.972710776489016","18.03831625436795","0.3848303779767183","61.59291158314816"
"254","0.627","1","1.02","false","134","46.99337981701596","18.180234173384157","0.4273804273022995","51.02375452115125"
"255","0.627","1","1.02","false","134","29.530483390310714","16.71731968769182","0.6608071933401698","55.357024456680605"
"156","1","0.75","1.02","false","83","25.31811290374187","16.230164657241335","0.38744391247152904","48.57535560402173"
"255","0.627","1","1.02","false","135","29.446551291815943","16.611857678553964","0.7412469154499519","39.914342532499255"
"254","0.627","1","1.02","false","135","46.797239216314274","18.1599315121893","0.3187567896213496","41.39974775712892"
"255","0.627","1","1.02","false","136","29.50558373146169","16.7775816531841","0.5910343925805539","50.80349254378796"
"254","0.627","1","1.02","false","136","44.8445018829838","17.68755185816677","0.31431816947668473","74.27603206555264"
"255","0.627","1","1.02","false","137","29.566062607829746","16.8453982610456","0.5507520410127036","44.70848985901611"
"254","0.627","1","1.02","false","137","44.63164712199683","17.717882271633215","0.33252105090788114","59.396391375687024"
"255","0.627","1","1.02","false","138","29.448931488920604","16.821493766608224","0.5507520410127036","61.449322839703726"
"254","0.627","1","1.02","false","138","44.635526119376145","17.852995662957102","0.39854080085443416","51.10053078290432"
"255","0.627","1","1.02","false","139","28.445393965423833","16.414693836849047","0.43920010603783993","26.542040719302037"
"254","0.627","1","1.02","false","139","45.27482951584572","18.459277164295827","0.3316506817003766","48.438013201558604"
"255","0.627","1","1.02","false","140","29.09903182680012","16.279744583794287","0.3400279796167579","63.94710921968071"
"254","0.627","1","1.02","false","140","45.2136418879471","18.431660572890163","0.32955698967121033","54.824043715302054"
"255","0.627","1","1.02","false","141","28.81649748529807","16.211258759979877","0.3400279796167579","36.34610450807711"
"254","0.627","1","1.02","false","141","44.86089854030633","18.367205693113423","0.3420924208003843","62.72619641999957"
"255","0.627","1","1.02","false","142","28.472179700626103","15.969977489562863","0.3400279796167579","66.60324962538918"
"254","0.627","1","1.02","false","142","44.45876013520217","18.151758452924472","0.4286054690011961","36.97025102855839"
"255","0.627","1","1.02","false","143","28.475361662004232","16.36212685856703","0.3291950416776982","58.20250639566518"
"254","0.627","1","1.02","false","143","44.245762628407086","18.149326303870794","0.3810919013895472","41.57304600134229"
"255","0.627","1","1.02","false","144","28.648576620175973","16.416698230910985","0.32117705544342134","45.15684509419318"
"254","0.627","1","1.02","false","144","44.25781654882995","17.898983165970233","0.399326978055042","64.5059936384741"
"255","0.627","1","1.02","false","145","28.40108566589063","16.29169708738583","0.3581819416051101","34.33658608061319"
"254","0.627","1","1.02","false","145","44.27370527017484","17.938186846018954","0.399326978055042","56.02801034399214"
"255","0.627","1","1.02","false","146","28.46737742841572","16.40168297791375","0.3175470029431429","50.99291440407894"
"254","0.627","1","1.02","false","146","43.7239802542941","17.98330277928541","0.31935122611172617","64.19461131399723"
"255","0.627","1","1.02","false","147","28.142265703920994","16.2634338349804","0.31375295262708824","64.96572383789719"
"254","0.627","1","1.02","false","147","43.72030852724753","17.96978816520729","0.3195205926870882","58.27435434031043"
"255","0.627","1","1.02","false","148","28.21934169844837","16.360685397144415","0.3482750917614274","54.30482466261606"
"254","0.627","1","1.02","false","148","43.79691265089427","18.07726673289756","0.4762705926870882","45.87138676461743"
"255","0.627","1","1.02","false","149","28.015582554540917","16.292732761840874","0.5050250917614274","36.33392114281605"
"254","0.627","1","1.02","false","149","43.70777216221952","18.11483760084125","0.48468381453224546","41.54786604024193"
"255","0.627","1","1.02","false","150","29.202647479926572","16.500976044782","0.36537004260831374","43.81498733409817"
"254","0.627","1","1.02","false","150","43.27687489239992","18.031364986570356","0.6404806430888301","36.195188145924135"
"255","0.627","1","1.02","false","151","29.04916843260793","16.424229484485465","0.31877900108161883","60.45096625831623"
"254","0.627","1","1.02","false","151","43.5864309719188","18.03088077543405","0.5035567105596123","49.53949157958204"
"255","0.627","1","1.02","false","152","28.9400350616047","16.412481365031468","0.31418426231024477","61.82438564986416"
"254","0.627","1","1.02","false","152","43.215019624771585","18.002949442610596","0.5035567105596123","61.76418963479502"
"255","0.627","1","1.02","false","153","29.031823484467957","16.40746220588221","0.31418426231024477","52.982485411823454"
"254","0.627","1","1.02","false","153","43.212773088547095","18.038032646875422","0.36413340397324945","55.79629627222235"
"255","0.627","1","1.02","false","154","28.985064137836563","16.490399087775174","0.3279709428975096","42.724085308341905"
"254","0.627","1","1.02","false","154","43.13964815303109","18.014458505726534","0.36413340397324945","41.719583640398966"
"255","0.627","1","1.02","false","155","29.254663255597993","16.598608857341443","0.4402160603906925","49.35379390810081"
"254","0.627","1","1.02","false","155","43.245204589508944","18.13160248209874","0.4295917540103611","53.07300443531821"
"255","0.627","1","1.02","false","156","29.301123196584943","16.7042333196266","0.4402160603906925","48.80599163085049"
"254","0.627","1","1.02","false","156","43.06673003895084","18.11557455112874","0.5286753887828083","39.717892538119784"
"256","0.627","1","1.02","false","0","0","0","1","50"
"257","0.627","1","1.02","false","0","0","0","1","50"
"256","0.627","1","1.02","false","1","0","0","0.919407053014953","53.79982549178284"
"257","0.627","1","1.02","false","1","0","0","0.8851828273879043","55.88848091525331"
"256","0.627","1","1.02","false","2","0","0","0.919407053014953","34.9664460168868"
"257","0.627","1","1.02","false","2","0","0","0.7930136448839586","52.35431655712211"
"256","0.627","1","1.02","false","3","0","0","0.9003817630240987","53.26512689142628"
"257","0.627","1","1.02","false","3","0","0","0.7801282987599822","60.348004879102106"
"257","0.627","1","1.02","false","4","0","0","0.7801282987599822","48.4885888557245"
"256","0.627","1","1.02","false","4","0","0","0.7065078435385351","68.51906139990835"
"257","0.627","1","1.02","false","5","0","0","0.8535554345859209","56.25935104290096"
"256","0.627","1","1.02","false","5","0","0","0.9061288112947773","36.13312434786845"
"257","0.627","1","1.02","false","6","0","0","0.7508280930773583","52.33980496595607"
"256","0.627","1","1.02","false","6","0","0","0.9061288112947773","67.78731443411326"
"257","0.627","1","1.02","false","7","0","0","0.7508280930773583","47.01290339960279"
"256","0.627","1","1.02","false","7","0","0","0.7875600898011316","40.572514970924175"
"257","0.627","1","1.02","false","8","0","0","0.7508280930773583","43.75894260343283"
"256","0.627","1","1.02","false","8","0","0","0.7325353733285975","49.082235958036385"
"256","0.627","1","1.02","false","9","0","0","0.7325353733285975","32.8872772435702"
"257","0.627","1","1.02","false","9","0","0","0.5326009315558436","54.21898061510586"
"256","0.627","1","1.02","false","10","0","0","0.7325353733285975","55.785130863070144"
"257","0.627","1","1.02","false","10","0","0","0.7091730374304185","67.118169187316"
"256","0.627","1","1.02","false","11","0","0","0.641913108727252","52.93888316323164"
"257","0.627","1","1.02","false","11","0","0","0.7091730374304185","48.133079037743144"
"256","0.627","1","1.02","false","12","9.552629677796","7.333654746258353","0.7448651153906816","59.18667300072804"
"257","0.627","1","1.02","false","12","40.74423724068956","13.768221459482522","0.6474352384632084","31.19320511285984"
"256","0.627","1","1.02","false","13","9.652547970426825","7.235723428257359","0.740622377483712","57.42154338238993"
"257","0.627","1","1.02","false","13","43.50451477004599","12.964052614340172","0.6180474877187154","59.20828192641571"
"256","0.627","1","1.02","false","14","22.59598389066472","11.361139020829311","0.5191978041128461","48.931061169447645"
"257","0.627","1","1.02","false","14","43.489886969189364","15.055539617770002","0.6180474877187154","51.440758708490485"
"256","0.627","1","1.02","false","15","21.684558069800858","10.544172765062184","0.5596583001574599","63.05132543367233"
"257","0.627","1","1.02","false","15","45.205696519507825","15.207277715903016","0.5994196443566885","50.75432462070318"
"256","0.627","1","1.02","false","16","20.61132041292218","10.623783044341922","0.5697485097594404","64.61730752587145"
"257","0.627","1","1.02","false","16","37.502657166995455","12.87544411051603","0.6303796729413624","36.13765005965275"
"256","0.627","1","1.02","false","17","21.175114255409852","12.86068615668109","0.5493513398755818","54.34016689481161"
"257","0.627","1","1.02","false","17","38.43810797869216","14.470802815918637","0.7140512995980427","48.58477444680993"
"256","0.627","1","1.02","false","18","33.96640323117669","13.098121436868743","0.3208223116114454","47.34003903618027"
"257","0.627","1","1.02","false","18","37.14350739134318","14.953562662420316","0.6336381816508442","42.63479640928109"
"256","0.627","1","1.02","false","19","35.02592660970691","13.834802908944171","0.3208223116114454","59.195123643836666"
"257","0.627","1","1.02","false","19","85.94008769957978","19.57216085420672","0.33333031963872084","61.98385248288494"
