"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"model.nlogox"
"E2-intervention-returns-panic"
"07/25/2026 15:55:12:733 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","government-intervention?","rho","panic-rate","fertilizer-shock","fuel-shock","[step]","bullwhip-ratio-farmer","bullwhip-ratio-retailer","[food-security-index] of one-of governments"
"725","false","0.1","1.05","0.627","0.75","24","264.79812099357656","61.8492481907328","0.3411521184569447"
"724","false","0.1","1.05","0.627","0.75","156","90.74805216898558","25.473867338242773","0.3858242104338353"
"725","false","0.1","1.05","0.627","0.75","25","187.76440057805564","45.98761321405856","0.3411521184569447"
"725","false","0.1","1.05","0.627","0.75","26","173.57679029541467","42.471638498407394","0.3135"
"725","false","0.1","1.05","0.627","0.75","27","155.71734094067082","39.28393877783499","0.41080887423566337"
"726","false","0.1","1.05","0.627","0.75","0","0","0","1"
"725","false","0.1","1.05","0.627","0.75","28","143.75655376833197","36.476887710740996","0.41080887423566337"
"726","false","0.1","1.05","0.627","0.75","1","0","0","0.948626891125018"
"725","false","0.1","1.05","0.627","0.75","29","118.19191190276558","34.33528656846959","0.41080887423566337"
"726","false","0.1","1.05","0.627","0.75","2","0","0","0.7007814266648582"
"725","false","0.1","1.05","0.627","0.75","30","118.98244889960377","34.88237458649543","0.3135"
"726","false","0.1","1.05","0.627","0.75","3","0","0","0.5648894483029302"
"725","false","0.1","1.05","0.627","0.75","31","119.25271079929169","35.54620697264037","0.47025"
"726","false","0.1","1.05","0.627","0.75","4","0","0","0.5648894483029302"
"725","false","0.1","1.05","0.627","0.75","32","122.69832326302198","36.25058746707837","0.3135"
"726","false","0.1","1.05","0.627","0.75","5","0","0","0.7190990540882147"
"725","false","0.1","1.05","0.627","0.75","33","100.9300343666708","29.46117401000474","0.3135"
"726","false","0.1","1.05","0.627","0.75","6","0","0","0.6919246414599071"
"725","false","0.1","1.05","0.627","0.75","34","100.32370561103336","29.74327008801844","0.46251630400256205"
"726","false","0.1","1.05","0.627","0.75","7","0","0","0.7257504907063647"
"725","false","0.1","1.05","0.627","0.75","35","72.25256190571933","23.20540176107874","0.3135"
"726","false","0.1","1.05","0.627","0.75","8","0","0","0.6442689979975471"
"725","false","0.1","1.05","0.627","0.75","36","68.73595778407879","22.047760253963833","0.3135"
"726","false","0.1","1.05","0.627","0.75","9","0","0","0.6442689979975471"
"726","false","0.1","1.05","0.627","0.75","10","0","0","0.5"
"725","false","0.1","1.05","0.627","0.75","37","68.88175613236302","22.601014373257875","0.3135"
"726","false","0.1","1.05","0.627","0.75","11","0","0","0.75"
"725","false","0.1","1.05","0.627","0.75","38","59.583966544851165","19.773601106180923","0.3135"
"725","false","0.1","1.05","0.627","0.75","39","60.13280355721772","21.237193303668295","0.47025"
"726","false","0.1","1.05","0.627","0.75","12","55.27588641474263","12.289200248757767","0.5"
"726","false","0.1","1.05","0.627","0.75","13","53.7104885713485","11.373966606039794","0.5"
"725","false","0.1","1.05","0.627","0.75","40","59.9939272906439","21.130866296680463","0.3463830893302636"
"726","false","0.1","1.05","0.627","0.75","14","55.89473423297851","12.874889861240456","0.660035886339867"
"725","false","0.1","1.05","0.627","0.75","41","59.5538354990874","21.207491796563755","0.5031330893302637"
"726","false","0.1","1.05","0.627","0.75","15","49.979801427815005","11.316916475178925","0.660035886339867"
"725","false","0.1","1.05","0.627","0.75","42","65.57248286016069","21.40409325019864","0.3135"
"726","false","0.1","1.05","0.627","0.75","16","53.05554761302493","12.030121285216122","0.5"
"725","false","0.1","1.05","0.627","0.75","43","66.21797493991949","21.965078684689082","0.3135"
"612","false","0.1","1","0.627","0.75","141","75.59421410265472","24.33156633270629","0.3275605367369889"
"725","false","0.1","1.05","0.627","0.75","44","63.58405667309315","21.331858685594568","0.34174191975697826"
"726","false","0.1","1.05","0.627","0.75","17","50.662775766135574","11.394170241991402","0.5"
"725","false","0.1","1.05","0.627","0.75","45","62.09969640262136","21.053593482441936","0.34174191975697826"
"726","false","0.1","1.05","0.627","0.75","18","50.04800247186616","11.508518656235907","0.3135"
"726","false","0.1","1.05","0.627","0.75","19","50.26814284745598","13.81539877893921","0.3135"
"725","false","0.1","1.05","0.627","0.75","46","63.18872874521063","23.603903183899533","0.3135"
"725","false","0.1","1.05","0.627","0.75","47","64.2362267760461","23.693559222210457","0.3135"
"726","false","0.1","1.05","0.627","0.75","20","52.67931706323156","13.742697582802029","0.3135"
"725","false","0.1","1.05","0.627","0.75","48","64.3856932596293","23.93330639731652","0.3135"
"726","false","0.1","1.05","0.627","0.75","21","48.32633726391388","13.198534340999805","0.47025"
"726","false","0.1","1.05","0.627","0.75","22","48.36321989146979","13.219350156729956","0.47025"
"725","false","0.1","1.05","0.627","0.75","49","64.98826166338888","24.318959431675083","0.3135"
"726","false","0.1","1.05","0.627","0.75","23","48.678182665224895","14.760713665121436","0.47025"
"725","false","0.1","1.05","0.627","0.75","50","64.68298201814949","24.117404366430726","0.3135"
"726","false","0.1","1.05","0.627","0.75","24","48.751802849418794","15.395022165949806","0.4213703330207666"
"725","false","0.1","1.05","0.627","0.75","51","64.69272641275325","24.53890834316347","0.47025"
"726","false","0.1","1.05","0.627","0.75","25","48.51516997013606","16.033983023035386","0.4213703330207666"
"725","false","0.1","1.05","0.627","0.75","52","66.54522389106096","24.234211399680042","0.3834893786344541"
"726","false","0.1","1.05","0.627","0.75","26","52.91534267287593","18.114347729224324","0.3135"
"725","false","0.1","1.05","0.627","0.75","53","66.41339151993667","25.434595963764927","0.3135"
"726","false","0.1","1.05","0.627","0.75","27","53.235030292290254","17.804017855344924","0.3135"
"725","false","0.1","1.05","0.627","0.75","54","66.40729468549955","25.87146308412391","0.3135"
"726","false","0.1","1.05","0.627","0.75","28","51.97910002566408","17.855733735299417","0.32131030205649397"
"725","false","0.1","1.05","0.627","0.75","55","62.877957537825935","24.663405157629853","0.42115820168894924"
"726","false","0.1","1.05","0.627","0.75","29","52.09197323668076","17.532720325207194","0.47806030205649397"
"725","false","0.1","1.05","0.627","0.75","56","63.444469463390064","24.935409629314734","0.5379384241693309"
"612","false","0.1","1","0.627","0.75","142","76.41018209290232","24.146669323061182","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","57","63.005297230966505","24.81418367289169","0.5325082325166149"
"726","false","0.1","1.05","0.627","0.75","30","58.595784927840484","17.73047572122817","0.3135"
"725","false","0.1","1.05","0.627","0.75","58","61.581879993667044","24.636499417120802","0.5524179795160431"
"726","false","0.1","1.05","0.627","0.75","31","56.30382577618017","17.12603131262044","0.3135"
"725","false","0.1","1.05","0.627","0.75","59","61.23316185296426","24.408906260848607","0.4392080720109771"
"726","false","0.1","1.05","0.627","0.75","32","57.309685034140145","17.26143169701672","0.3135"
"725","false","0.1","1.05","0.627","0.75","60","62.58217712125533","25.04724280285506","0.3135"
"726","false","0.1","1.05","0.627","0.75","33","58.295399220980116","19.392958903303636","0.3135"
"725","false","0.1","1.05","0.627","0.75","61","62.63016565812844","25.020119974791204","0.4341400159383968"
"726","false","0.1","1.05","0.627","0.75","34","59.01036062246621","19.314882877537134","0.3135"
"725","false","0.1","1.05","0.627","0.75","62","63.1624062799579","25.39325140356743","0.5559249112634164"
"726","false","0.1","1.05","0.627","0.75","35","58.066457272112146","19.79818196033684","0.47025"
"725","false","0.1","1.05","0.627","0.75","63","62.550646743004336","25.67415205834196","0.6513668251064331"
"726","false","0.1","1.05","0.627","0.75","36","58.06310627380597","19.9762151502041","0.46476004949257654"
"726","false","0.1","1.05","0.627","0.75","37","49.995963783431144","16.897340893670158","0.46476004949257654"
"725","false","0.1","1.05","0.627","0.75","64","66.04543782171227","25.707111261164837","0.3135"
"726","false","0.1","1.05","0.627","0.75","38","50.03977661322675","17.27673948150844","0.5046254656249015"
"725","false","0.1","1.05","0.627","0.75","65","66.39441165673394","26.04873514974137","0.3135"
"725","false","0.1","1.05","0.627","0.75","66","66.76441561721333","26.00121615345477","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","39","53.8256653978906","17.40349119372068","0.38843724157179293"
"725","false","0.1","1.05","0.627","0.75","67","65.31781386975345","26.42231412793714","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","40","53.58918276028533","17.82175124387427","0.3135"
"725","false","0.1","1.05","0.627","0.75","68","64.9917643221548","26.28978846117455","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","41","53.96741749778551","18.28009757818403","0.3135"
"725","false","0.1","1.05","0.627","0.75","69","64.60792738173116","26.429850845263417","0.35268750000000004"
"726","false","0.1","1.05","0.627","0.75","42","54.795645425407564","18.87195436136751","0.3135"
"725","false","0.1","1.05","0.627","0.75","70","65.41172088914504","27.052464250964814","0.25217218432802124"
"726","false","0.1","1.05","0.627","0.75","43","53.829943050146035","19.077681918893507","0.47025"
"725","false","0.1","1.05","0.627","0.75","71","63.52270447449898","26.09968373122036","0.25217218432802124"
"726","false","0.1","1.05","0.627","0.75","44","54.957737724769295","19.078034326793937","0.34356875591627956"
"725","false","0.1","1.05","0.627","0.75","72","63.81601304099751","26.359231628152948","0.36973468432802126"
"726","false","0.1","1.05","0.627","0.75","45","55.51394606992679","19.4946163683151","0.34356875591627956"
"725","false","0.1","1.05","0.627","0.75","73","64.14706599671305","26.314475113230184","0.4872971843280212"
"726","false","0.1","1.05","0.627","0.75","46","50.58099342871237","18.429730861280106","0.3135"
"725","false","0.1","1.05","0.627","0.75","74","64.50692613475655","26.400726997661433","0.2965801112332911"
"726","false","0.1","1.05","0.627","0.75","47","51.1520727706475","18.62781577100102","0.3135"
"726","false","0.1","1.05","0.627","0.75","48","51.34355202210043","18.96938618314925","0.39449812557228964"
"725","false","0.1","1.05","0.627","0.75","75","64.25053314000188","26.437888657891136","0.2965801112332911"
"725","false","0.1","1.05","0.627","0.75","76","64.22380464606037","26.340212254682434","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","49","50.34778632804493","18.768414959831066","0.5512481255722896"
"726","false","0.1","1.05","0.627","0.75","50","49.31253374246124","18.300074528123563","0.3741778974995048"
"725","false","0.1","1.05","0.627","0.75","77","64.63949470628782","26.760367890780397","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","78","64.42048604699802","26.606454465621056","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","51","48.99200034678558","18.192195678479177","0.3741778974995048"
"726","false","0.1","1.05","0.627","0.75","52","49.32539467318994","18.533117905128318","0.3741778974995048"
"725","false","0.1","1.05","0.627","0.75","79","64.1575524992814","26.612439492437915","0.35268750000000004"
"726","false","0.1","1.05","0.627","0.75","53","49.93333543394541","18.6204858576508","0.3741778974995048"
"725","false","0.1","1.05","0.627","0.75","80","63.65341999062288","26.40573176615969","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","54","50.05763613682486","18.764650907273438","0.3135"
"725","false","0.1","1.05","0.627","0.75","81","63.961643667733654","26.385640797933966","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","55","50.192271372379174","19.19041549764677","0.47025"
"725","false","0.1","1.05","0.627","0.75","82","64.37138671377657","26.695755617913793","0.25697307950729864"
"726","false","0.1","1.05","0.627","0.75","56","50.05933787670021","19.144260164109475","0.47025"
"725","false","0.1","1.05","0.627","0.75","83","60.51206925106562","25.2376628498784","0.262819862343747"
"726","false","0.1","1.05","0.627","0.75","57","49.72336597668633","20.61641762874752","0.3295466545008806"
"725","false","0.1","1.05","0.627","0.75","84","64.9387787151869","25.7565088239794","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","58","49.78645970410599","20.39860167476433","0.3135"
"725","false","0.1","1.05","0.627","0.75","85","62.475555470919105","24.980996925038397","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","59","49.51251084739768","20.472362236345916","0.3670656517322808"
"725","false","0.1","1.05","0.627","0.75","86","60.891353261228865","24.460571373703388","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","60","49.57298020120793","20.942581808808807","0.31751289652678694"
"725","false","0.1","1.05","0.627","0.75","87","61.27960481035401","24.89629712092925","0.3192258886762564"
"726","false","0.1","1.05","0.627","0.75","61","46.08965780297296","19.60556380007381","0.3660556250545356"
"725","false","0.1","1.05","0.627","0.75","88","58.53713349079005","23.975125555510374","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","62","46.920170596537176","20.003648572706332","0.3514004994952081"
"725","false","0.1","1.05","0.627","0.75","89","59.85214984613893","24.137000707251108","0.3261682861992325"
"725","false","0.1","1.05","0.627","0.75","90","56.781502550640965","22.997652947415514","0.3261682861992325"
"726","false","0.1","1.05","0.627","0.75","63","39.86200308859488","16.835276289999186","0.3135"
"726","false","0.1","1.05","0.627","0.75","64","41.06687458912923","18.12321935364374","0.3135"
"725","false","0.1","1.05","0.627","0.75","91","57.03894607324045","23.1184789471845","0.3261682861992325"
"725","false","0.1","1.05","0.627","0.75","92","55.440316037971705","22.370429562726784","0.2996731392605333"
"726","false","0.1","1.05","0.627","0.75","65","41.43591358630431","18.429730947395726","0.3511625798688144"
"726","false","0.1","1.05","0.627","0.75","66","41.57023290494965","18.626016955439596","0.3903500798688144"
"725","false","0.1","1.05","0.627","0.75","93","55.74331992157867","22.594076181224622","0.4172356392605333"
"726","false","0.1","1.05","0.627","0.75","67","40.87557337134157","19.066759363024833","0.5079125798688144"
"725","false","0.1","1.05","0.627","0.75","94","57.64659915848718","22.628801117872868","0.270640273089875"
"726","false","0.1","1.05","0.627","0.75","68","43.463925185324264","19.10448412099569","0.2541075645623772"
"725","false","0.1","1.05","0.627","0.75","95","58.00777700891376","23.092900253515044","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","69","42.435021731180065","18.97281862302327","0.2541075645623772"
"725","false","0.1","1.05","0.627","0.75","96","57.561247563862366","23.01394053917894","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","70","42.37247569247723","18.819055631199184","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","97","57.88281722249101","23.238686717488342","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","71","41.319094778374","18.167989690912833","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","98","58.15455873335931","24.200036844765837","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","99","61.6393725304666","24.21628300556905","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","72","40.69724110342082","18.023756936345972","0.33102062009676214"
"725","false","0.1","1.05","0.627","0.75","100","60.67274356522975","24.03573182032117","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","73","41.00899252576178","18.096206491175124","0.44858312009676216"
"725","false","0.1","1.05","0.627","0.75","101","60.72744163177479","23.94491718198485","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","74","51.98963763514757","18.70264280700231","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","75","52.36976492535218","18.72235288643079","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","102","61.04718851361451","24.10806182562453","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","76","52.73926460039443","19.00255379495925","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","103","61.30702004840978","24.182048756168776","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","104","61.38808026046779","24.22279599370781","0.3143533382987404"
"726","false","0.1","1.05","0.627","0.75","77","53.06750162254342","19.13025253799895","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","105","61.37723959379067","24.190200069142232","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","78","51.136401543357756","18.923582797053747","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","106","61.60772458009503","24.186553396365326","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","79","54.76707720434967","18.51760508204354","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","107","61.922579674321106","24.406270026397763","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","80","54.54974874484693","18.582120001012882","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","108","62.22866449421442","24.40510553829357","0.35268750000000004"
"726","false","0.1","1.05","0.627","0.75","81","54.276768051454624","20.850509903584527","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","109","65.06802762377806","24.682747847394523","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","82","54.35293753300045","21.087325687472852","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","83","53.98140076510206","21.06948663565199","0.35268750000000004"
"725","false","0.1","1.05","0.627","0.75","110","64.7653935691509","24.785084441720407","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","84","53.812587056308494","20.827434116905966","0.35268750000000004"
"725","false","0.1","1.05","0.627","0.75","111","65.04711041553514","24.986131658075216","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","85","51.095201513245165","19.791723424625822","0.35268750000000004"
"725","false","0.1","1.05","0.627","0.75","112","65.35735141949326","25.744745851128553","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","86","51.37078368121863","20.018687008499302","0.3040339026868427"
"725","false","0.1","1.05","0.627","0.75","113","65.35271140323981","25.762716123410737","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","87","49.85307558954266","19.183750495878808","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","114","65.16784640894198","25.70431086219798","0.35268750000000004"
"726","false","0.1","1.05","0.627","0.75","88","50.08969353117191","19.476712023338408","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","115","65.13515209144225","25.683384375229327","0.2876133152770555"
"726","false","0.1","1.05","0.627","0.75","89","50.09451490570797","19.62135518955248","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","116","65.43183556132041","25.863119037735128","0.2876133152770555"
"726","false","0.1","1.05","0.627","0.75","90","49.68454332166199","19.49544115151532","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","117","65.07749057447924","25.915406881486792","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","91","49.90370428909919","20.59438637096905","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","118","64.59503923640952","25.69312596401553","0.35268750000000004"
"726","false","0.1","1.05","0.627","0.75","92","52.22386334361773","20.572648370808512","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","119","68.29786140347076","26.69982671670799","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","93","52.546094243893315","20.81065303569026","0.34337925611095604"
"725","false","0.1","1.05","0.627","0.75","120","68.45507545610832","26.852504397921596","0.23512500000000003"
"612","false","0.1","1","0.627","0.75","143","75.59885353595","24.051259745947807","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","121","68.08938433182749","26.797499864451297","0.3202347903526928"
"726","false","0.1","1.05","0.627","0.75","94","52.11683296914988","20.852585929836117","0.2611520067084974"
"726","false","0.1","1.05","0.627","0.75","95","52.280790041351295","20.875324136845357","0.2421288242854482"
"725","false","0.1","1.05","0.627","0.75","122","67.45590545151862","26.52236112979805","0.3202347903526928"
"726","false","0.1","1.05","0.627","0.75","96","51.81359648442633","20.899563497186048","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","123","67.51089272252543","26.43559291700272","0.2810094339708433"
"725","false","0.1","1.05","0.627","0.75","124","68.9651355120776","26.63592912722666","0.2810094339708433"
"726","false","0.1","1.05","0.627","0.75","97","51.40795233221607","20.300606831107086","0.2370316246767549"
"726","false","0.1","1.05","0.627","0.75","98","51.54760674337096","20.970243809618356","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","125","69.07764787974779","26.569113867701326","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","99","51.6552819721375","21.022886631313835","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","126","69.28542796197104","26.6315844056416","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","100","51.89867874169793","21.221837059316158","0.31047540877716784"
"725","false","0.1","1.05","0.627","0.75","127","68.99216167318048","26.56797051406232","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","101","51.57124642427018","21.11829735377451","0.42803790877716785"
"725","false","0.1","1.05","0.627","0.75","128","69.18697355118867","26.54784308967071","0.3241730142076707"
"726","false","0.1","1.05","0.627","0.75","102","54.335249986533974","21.157692613988058","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","129","74.30146955293316","27.091071435812964","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","103","54.13124801708344","21.302371755980086","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","130","72.97324751019869","26.568631046356572","0.25021800876782285"
"726","false","0.1","1.05","0.627","0.75","104","53.338554477377045","20.871329915648378","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","131","73.22827386494316","26.75323442501006","0.25021800876782285"
"726","false","0.1","1.05","0.627","0.75","105","52.66188979342335","21.209479052738928","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","132","72.5138596761728","27.17365025824858","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","106","52.70329716605163","21.41281857698952","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","133","72.63324726865653","27.084007097823754","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","107","53.12632193278173","21.624715996009936","0.35268750000000004"
"725","false","0.1","1.05","0.627","0.75","134","74.69097394639846","27.26728347149705","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","108","54.50806677711199","22.25940526767608","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","135","74.73904941896205","27.18343975752657","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","109","54.80739439726233","22.271898833767526","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","136","73.11758998533426","26.52161969628004","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","110","55.025460687310044","22.457576479967567","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","137","73.07086356334543","26.593130841948614","0.2791820917084258"
"726","false","0.1","1.05","0.627","0.75","111","54.94849485253364","22.385478662424642","0.35268750000000004"
"725","false","0.1","1.05","0.627","0.75","138","73.2662284986427","26.648424936917387","0.39547111106156174"
"725","false","0.1","1.05","0.627","0.75","139","82.20529774064023","27.139897369779185","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","112","56.05226597284507","22.35471936403188","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","140","81.775085422362","27.058636028619038","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","113","56.171212450198595","22.367646215627488","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","114","56.4666242149198","22.57712012651591","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","141","81.98929317057404","27.218808573634764","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","115","56.759319212207444","22.695315153938004","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","142","82.04697791069786","27.30339043145628","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","116","56.82976521914397","22.802370401124016","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","143","82.29410081708683","27.309853884432908","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","117","57.0210992049471","22.989132888374254","0.35268750000000004"
"725","false","0.1","1.05","0.627","0.75","144","81.95610907608058","26.823702078071317","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","118","57.126493216855486","23.143895958359238","0.35268750000000004"
"725","false","0.1","1.05","0.627","0.75","145","81.75344497005696","26.694760339461638","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","119","55.537710303653256","22.619262425701613","0.35268750000000004"
"725","false","0.1","1.05","0.627","0.75","146","81.98803152736588","26.944418320392764","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","120","55.489712164391484","22.592892147132336","0.25065962001191777"
"725","false","0.1","1.05","0.627","0.75","147","81.98883683997633","26.982191859146184","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","121","55.252726105497786","22.585091219111927","0.3682221200119178"
"725","false","0.1","1.05","0.627","0.75","148","82.03597445331737","27.085842090065775","0.35268750000000004"
"726","false","0.1","1.05","0.627","0.75","122","54.850127281527996","22.407328586250586","0.42270407771665175"
"725","false","0.1","1.05","0.627","0.75","149","84.18575243653717","27.243024345368408","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","123","54.783791112116354","22.48320921085351","0.34049499724993354"
"725","false","0.1","1.05","0.627","0.75","150","82.84492376966611","26.728242020563254","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","124","54.54045765412673","22.522767056738676","0.2966324697840965"
"725","false","0.1","1.05","0.627","0.75","151","81.76600899490582","26.46570118042154","0.3369207045316147"
"726","false","0.1","1.05","0.627","0.75","125","53.885106056457175","22.266533650401094","0.2540107693117159"
"725","false","0.1","1.05","0.627","0.75","152","81.24308527224703","26.31605146889779","0.3369207045316147"
"726","false","0.1","1.05","0.627","0.75","126","54.435177683952105","22.540870390719746","0.23512500000000003"
"725","false","0.1","1.05","0.627","0.75","153","80.23503094240573","25.990764481530615","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","127","54.690289838875046","22.547165020199675","0.35268750000000004"
"725","false","0.1","1.05","0.627","0.75","154","83.93279905296538","25.990916217501756","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","128","54.92182531989489","22.72754503196549","0.47025000000000006"
"725","false","0.1","1.05","0.627","0.75","155","83.66712596708646","25.991381513467186","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","129","54.69758309134337","22.702251047775082","0.5667940430789389"
"725","false","0.1","1.05","0.627","0.75","156","83.30245045728189","25.808259301528718","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","130","57.08029237936428","22.719093073257945","0.23512500000000003"
"726","false","0.1","1.05","0.627","0.75","131","56.81369775455159","22.74486980140391","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","0","0","0","1"
"726","false","0.1","1.05","0.627","0.75","132","56.000577775441386","22.326974368220398","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","1","0","0","0.9197557993867203"
"726","false","0.1","1.05","0.627","0.75","133","56.08946259413239","22.497686045445537","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","2","0","0","0.7203831198173325"
"726","false","0.1","1.05","0.627","0.75","134","55.52776558857152","22.203137279145807","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","3","0","0","0.6689801858674499"
"727","false","0.1","1.05","0.627","0.75","4","0","0","0.6689801858674499"
"726","false","0.1","1.05","0.627","0.75","135","55.63251463590894","22.32008214959333","0.35268750000000004"
"727","false","0.1","1.05","0.627","0.75","5","0","0","0.8887426057247835"
"726","false","0.1","1.05","0.627","0.75","136","58.653310265155","22.660113608140612","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","6","0","0","0.8237619881255855"
"726","false","0.1","1.05","0.627","0.75","137","58.112944054606544","22.37039826467791","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","7","0","0","0.819937515302871"
"726","false","0.1","1.05","0.627","0.75","138","57.889400863056146","22.370029954903305","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","8","0","0","0.819937515302871"
"726","false","0.1","1.05","0.627","0.75","139","58.133807607124034","22.414744750979892","0.35268750000000004"
"727","false","0.1","1.05","0.627","0.75","9","0","0","0.6860736656728317"
"726","false","0.1","1.05","0.627","0.75","140","58.01782122107084","22.479664357571803","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","10","0","0","0.5"
"726","false","0.1","1.05","0.627","0.75","141","58.37570528937496","22.268072775881386","0.23512500000000003"
"727","false","0.1","1.05","0.627","0.75","11","0","0","0.6925676990963308"
"727","false","0.1","1.05","0.627","0.75","12","65.06725442433122","21.773479468124425","0.6661190379448476"
